fips5,place,Trump,Biden,prop_trump,total_cases,pop_est,cases_per_cap
01061,Geneva County,10844,1592,0.8719845609520747,19087,26314,0.7253553241620431
01061,Geneva County,10844,1592,0.8719845609520747,19087,45.804859964,416.70250744137826
01063,Greene County,875,3880,0.18401682439537329,7212,8233,0.8759868820600024
01063,Greene County,875,3880,0.18401682439537329,7212,12.724429805,566.7837467393691
01065,Hale County,3190,4687,0.40497651390123146,16199,14726,1.1000271628412333
01065,Hale County,3190,4687,0.40497651390123146,16199,22.867078756,708.3983123882673
01067,Henry County,6593,2589,0.7180352864299717,14647,17209,0.8511244116450695
01067,Henry County,6593,2589,0.7180352864299717,14647,30.634605793,478.1194215120874
01069,Houston County,32384,12738,0.7176986835689907,84639,104722,0.8082255877466052
01069,Houston County,32384,12738,0.7176986835689907,84639,180.59586101,468.66522591740545
01071,Jackson County,19644,3709,0.8411767224767696,45795,51736,0.8851670017009432
01071,Jackson County,19644,3709,0.8411767224767696,45795,47.99314624,954.1987468584014
01073,Jefferson County,138443,180936,0.4334755885640571,493530,659300,0.7485666616107993
01073,Jefferson County,138443,180936,0.4334755885640571,493530,593.22554444,831.9432711986268
01075,Lamar County,6168,978,0.8631402183039463,10431,13844,0.7534672060098238
01075,Lamar County,6168,978,0.8631402183039463,10431,22.888459751,455.7318453699912
01077,Lauderdale County,31578,11872,0.7267663981588032,49515,92387,0.5359520278827108
01077,Lauderdale County,31578,11872,0.7267663981588032,49515,138.30116642,358.02301080838566
01005,Barbour County,5605,4772,0.540136841090874,21614,24881,0.8686949881435634
01005,Barbour County,5605,4772,0.540136841090874,21614,28.114059594,768.7968337597456
01079,Lawrence County,12266,3544,0.7758380771663504,18208,32957,0.5524774706435659
01079,Lawrence County,12266,3544,0.7758380771663504,18208,47.716440562,381.58755736068724
01081,Lee County,42019,27600,0.6035565003806432,138246,163941,0.8432667850019214
01081,Lee County,42019,27600,0.6035565003806432,138246,269.83922055,512.327302599748
01083,Limestone County,34337,13510,0.7176416494242063,61021,96174,0.6344854118576746
01083,Limestone County,34337,13510,0.7176416494242063,61021,171.75295058,355.28356161530576
01085,Lowndes County,1835,4968,0.26973394090842273,15001,9974,1.5040104271104873
01085,Lowndes County,1835,4968,0.26973394090842273,15001,13.931895758,1076.7378869732138
01087,Macon County,1539,7084,0.17847616838687233,11446,18439,0.6207494983458973
01087,Macon County,1539,7084,0.17847616838687233,11446,30.286086556,377.9293167783813
01089,Madison County,102395,86885,0.5409710481825867,197503,366519,0.5388615597008614
01089,Madison County,102395,86885,0.5409710481825867,197503,457.24378797,431.94244557557175
01091,Marengo County,5337,5476,0.4935725515583094,21402,19066,1.122521766495332
01091,Marengo County,5337,5476,0.4935725515583094,21402,19.516985844,1096.5832619374214
01093,Marion County,12190,1457,0.8932366087784861,22968,29763,0.7716964015724221
01093,Marion County,12190,1457,0.8932366087784861,22968,40.093386582,572.8625580935966
01095,Marshall County,33094,5880,0.8491301893570072,93028,96109,0.9679426484512377
01095,Marshall County,33094,5880,0.8491301893570072,93028,169.85038912,547.7055453448231
01097,Mobile County,100605,78754,0.5609141442581638,340352,413757,0.8225891042326776
01097,Mobile County,100605,78754,0.5609141442581638,340352,336.56024397,1011.2662029991219
01007,Bibb County,7508,1982,0.7911485774499473,17620,22400,0.7866071428571428
01007,Bibb County,7508,1982,0.7911485774499473,17620,35.986168859,489.6325604717243
01099,Monroe County,6129,4425,0.5807276861853325,13666,21067,0.6486922675274125
01099,Monroe County,6129,4425,0.5807276861853325,13666,20.539770507,665.3433637606903
01101,Montgomery County,33122,64065,0.34080689804191916,215206,225763,0.9532385731940132
01101,Montgomery County,33122,64065,0.34080689804191916,215206,287.48618084,748.5785903558703
01103,Morgan County,39504,13159,0.7501281734804321,88900,119089,0.7465005164204922
01103,Morgan County,39504,13159,0.7501281734804321,88900,205.54206837,432.5148652292897
01105,Perry County,1336,3849,0.25766634522661525,12451,9140,1.362253829321663
01105,Perry County,1336,3849,0.25766634522661525,12451,12.700510989,980.3542558865464
01107,Pickens County,5590,4017,0.5818673883626523,18168,19938,0.9112247968702979
01107,Pickens County,5590,4017,0.5818673883626523,18168,22.620053507,803.1811239693899
01109,Pike County,8020,5613,0.5882784420156972,28289,33338,0.8485512028316036
01109,Pike County,8020,5613,0.5882784420156972,28289,49.605114793,570.2839337848279
01111,Randolph County,8548,2203,0.7950888289461445,17454,22725,0.7680528052805281
01111,Randolph County,8548,2203,0.7950888289461445,17454,39.143956864,445.8925821076645
01113,Russell County,9796,11078,0.46929194212896425,41058,57781,0.7105796022914107
01113,Russell County,9796,11078,0.46929194212896425,41058,90.12050714,455.5899794950932
01115,St. Clair County,36119,7698,0.8243147636761987,63398,88690,0.7148269252452362
01115,St. Clair County,36119,7698,0.8243147636761987,63398,140.420421,451.48703834180924
01117,Shelby County,79428,33036,0.7062526675202732,156288,215707,0.7245383784485436
01117,Shelby County,79428,33036,0.7062526675202732,156288,274.65465157,569.034600749034
01009,Blount County,24595,2627,0.9034971714054809,41436,57840,0.7163900414937759
01009,Blount County,24595,2627,0.9034971714054809,41436,89.697955279,461.95032953779
01119,Sumter County,1598,4639,0.2562129228795895,10009,12691,0.7886691356079111
01119,Sumter County,1598,4639,0.2562129228795895,10009,14.041416952,712.8197983305638
01121,Talladega County,22210,13092,0.6291428247691349,56540,79828,0.7082727864909556
01121,Talladega County,22210,13092,0.6291428247691349,56540,108.34681527,521.8427496839889
01123,Tallapoosa County,14905,5815,0.7193532818532818,28183,40497,0.6959280934390202
01123,Tallapoosa County,14905,5815,0.7193532818532818,28183,56.518866946,498.64764675709034
01125,Tuscaloosa County,50961,37514,0.5759932184232834,218276,208911,1.0448277017485914
01125,Tuscaloosa County,50961,37514,0.5759932184232834,218276,158.16297204,1380.0701718275577
01127,Walker County,25947,4826,0.843174211159133,59315,63711,0.9310009260567249
01127,Walker County,25947,4826,0.843174211159133,59315,80.544660834,736.423735426068
01129,Washington County,6554,2253,0.7441807653003293,15025,16378,0.9173891806081329
01129,Washington County,6554,2253,0.7441807653003293,15025,15.161923997,990.9692201974437
01131,Wilcox County,1826,4036,0.3114977823268509,11922,10627,1.1218594146984098
01131,Wilcox County,1826,4036,0.3114977823268509,11922,11.961279617,996.7161024357148
01133,Winston County,10187,974,0.912731834065048,19680,23660,0.8317836010143702
01133,Winston County,10187,974,0.912731834065048,19680,38.59836973,509.86609376675347
01011,Bullock County,1143,3439,0.2494543867306853,13570,10138,1.338528309331229
01011,Bullock County,1143,3439,0.2494543867306853,13570,16.277951234,833.6429938219828
01013,Butler County,5448,3953,0.579512817785342,21240,19680,1.079268292682927
01013,Butler County,5448,3953,0.579512817785342,21240,25.333449178,838.4172187040831
01015,Calhoun County,34964,15118,0.6981350585040533,95318,114277,0.8340960998276119
01015,Calhoun County,34964,15118,0.6981350585040533,95318,188.61714004,505.3517404610521
01017,Chambers County,8748,6356,0.5791843220338984,28445,33615,0.8461996132678864
01017,Chambers County,8748,6356,0.5791843220338984,28445,56.347975948,504.80961421311923
02910,ED 10,3835,863,0.8163048105576841,NA,NA,NA
02911,ED 11,3740,1289,0.7436866176178166,NA,NA,NA
02912,ED 12,1773,482,0.7862527716186253,NA,NA,NA
02913,ED 13,2299,752,0.7535234349393641,NA,NA,NA
02914,ED 14,2984,882,0.7718572167615106,NA,NA,NA
02915,ED 15,1207,879,0.5786193672099712,NA,NA,NA
02916,ED 16,1721,1196,0.5899897154610901,NA,NA,NA
02917,ED 17,1197,1192,0.5010464629552114,NA,NA,NA
02918,ED 18,1293,1576,0.4506796793307773,NA,NA,NA
02919,ED 19,1236,1332,0.48130841121495327,NA,NA,NA
02901,ED 1,2322,1723,0.5740420271940667,NA,NA,NA
02920,ED 20,1242,1697,0.4225927186117727,NA,NA,NA
02921,ED 21,1657,1565,0.5142768466790814,NA,NA,NA
02922,ED 22,3079,1776,0.6341915550978373,NA,NA,NA
02923,ED 23,2388,1661,0.5897752531489256,NA,NA,NA
02924,ED 24,3454,1831,0.6535477767265847,NA,NA,NA
02925,ED 25,2889,1812,0.614550095724314,NA,NA,NA
02926,ED 26,3301,1724,0.6569154228855721,NA,NA,NA
02927,ED 27,2800,1807,0.6077707835901889,NA,NA,NA
02928,ED 28,3306,2150,0.6059384164222874,NA,NA,NA
02929,ED 29,1511,295,0.8366555924695459,NA,NA,NA
02902,ED 2,1424,782,0.6455122393472348,NA,NA,NA
02930,ED 30,1334,245,0.8448385053831539,NA,NA,NA
02931,ED 31,2123,616,0.7751004016064257,NA,NA,NA
02932,ED 32,448,233,0.657856093979442,NA,NA,NA
02933,ED 33,1607,2828,0.36234498308906427,NA,NA,NA
02934,ED 34,2668,2480,0.5182595182595182,NA,NA,NA
02935,ED 35,787,398,0.6641350210970464,NA,NA,NA
02936,ED 36,2731,1344,0.6701840490797546,NA,NA,NA
02937,ED 37,80,83,0.49079754601226994,NA,NA,NA
02938,ED 38,117,118,0.4978723404255319,NA,NA,NA
02939,ED 39,363,594,0.3793103448275862,NA,NA,NA
02903,ED 3,3664,811,0.8187709497206704,NA,NA,NA
02940,ED 40,25,45,0.35714285714285715,NA,NA,NA
02904,ED 4,1718,2243,0.4337288563494067,NA,NA,NA
02905,ED 5,2042,1645,0.553837808516409,NA,NA,NA
02906,ED 6,2711,942,0.7421297563646319,NA,NA,NA
02907,ED 7,4239,950,0.816920408556562,NA,NA,NA
02908,ED 8,2271,512,0.8160258713618398,NA,NA,NA
02909,ED 9,1413,405,0.7772277227722773,NA,NA,NA
04017,Navajo County,27417,23217,0.5414741083066714,133047,110445,1.204644845850876
04017,Navajo County,27417,23217,0.5414741083066714,133047,11.100123355,11986.083014119802
04019,Pima County,197183,295049,0.40058955939475693,584858,1039073,0.5628651692421995
04019,Pima County,197183,295049,0.40058955939475693,584858,113.09979314,5171.167725090677
04021,Pinal County,88597,65355,0.5754845666181667,247913,447138,0.5544440418841611
04021,Pinal County,88597,65355,0.5754845666181667,247913,83.330493702,2975.057376793747
04023,Santa Cruz County,6179,13121,0.3201554404145078,63041,46511,1.3553997978972716
04023,Santa Cruz County,6179,13121,0.3201554404145078,63041,37.602208146,1676.5238827259163
04025,Yavapai County,90280,49111,0.6476745270498095,61599,231993,0.26552094244222885
04025,Yavapai County,90280,49111,0.6476745270498095,61599,28.558217746,2156.962333849697
04027,Yuma County,34951,30658,0.5327165480345685,286150,212128,1.348949690752753
04027,Yuma County,34951,30658,0.5327165480345685,286150,38.470979394,7438.0742187350825
04001,Apache County,7491,16574,0.31128194473301474,81918,71818,1.1406332674259936
04001,Apache County,7491,16574,0.31128194473301474,81918,6.413768529,12772.210227046065
04003,Cochise County,31265,21980,0.5871912855667198,45274,126770,0.3571349688412085
04003,Cochise County,31265,21980,0.5871912855667198,45274,20.56427823,2201.5846845503415
04005,Coconino County,26519,44103,0.37550621619325425,106972,142854,0.7488204740504291
04005,Coconino County,26519,44103,0.37550621619325425,106972,7.6726192992,13942.044538969063
04007,Gila County,18375,8943,0.6726334285086756,39521,53889,0.7333778693239807
04007,Gila County,18375,8943,0.6726334285086756,39521,11.325986655,3489.4090204982676
04009,Graham County,10747,4034,0.7270820648129356,24328,38072,0.6389997898718218
04009,Graham County,10747,4034,0.7270820648129356,24328,8.2358796196,2953.9042729696384
04011,Greenlee County,2433,1182,0.6730290456431536,1967,9483,0.2074238110302647
04011,Greenlee County,2433,1182,0.6730290456431536,1967,5.1482697863,382.07010930824964
04012,La Paz County,4542,2050,0.6890169902912622,12878,21098,0.6103896103896104
04012,La Paz County,4542,2050,0.6890169902912622,12878,4.6888309769,2746.5268130680693
04013,Maricopa County,950503,1004003,0.4863136772156238,3257970,4410824,0.7386306957611548
04013,Maricopa County,950503,1004003,0.4863136772156238,3257970,479.4764304,6794.849117571974
04015,Mohave County,77724,24687,0.758941910536954,90870,209550,0.4336435218324982
04015,Mohave County,77724,24687,0.758941910536954,90870,15.742539574,5772.258000232612
05019,Clark County,4605,3413,0.5743327513095535,10492,22061,0.47559040841303657
05019,Clark County,4605,3413,0.5743327513095535,10492,25.472316857,411.89814255614965
05021,Clay County,4084,959,0.809835415427325,10056,14847,0.6773085471812488
05021,Clay County,4084,959,0.809835415427325,10056,23.217736871,433.117149008627
05023,Cleburne County,10292,1962,0.8398890158315652,9719,24965,0.38930502703785297
05023,Cleburne County,10292,1962,0.8398890158315652,9719,45.084706902,215.57199032315003
05025,Cleveland County,2857,649,0.8148887621220764,4897,8018,0.610750810675979
05025,Cleveland County,2857,649,0.8148887621220764,4897,13.412871423,365.0970657634701
05027,Columbia County,5469,2781,0.6629090909090909,14773,23537,0.6276500828482814
05027,Columbia County,5469,2781,0.6629090909090909,14773,30.727792724,480.7699704528897
05029,Conway County,5672,2593,0.6862673926194798,7272,20891,0.3480924800153176
05029,Conway County,5672,2593,0.6862673926194798,7272,37.828544349,192.23578715875797
05031,Craighead County,25482,11854,0.6825048210842083,94671,108558,0.8720775990714641
05031,Craighead County,25482,11854,0.6825048210842083,94671,153.48489237,616.8098927403248
05033,Crawford County,18566,4936,0.7899753212492554,42790,63406,0.6748572690281677
05033,Crawford County,18566,4936,0.7899753212492554,42790,107.25055074,398.9723102096958
05035,Crittenden County,7244,8325,0.46528357633759393,49864,48342,1.0314840097637665
05035,Crittenden County,7244,8325,0.46528357633759393,49864,79.20594433,629.5487090242739
05037,Cross County,4928,1759,0.7369522954987289,12234,16676,0.733629167666107
05037,Cross County,4928,1759,0.7369522954987289,12234,27.05465413,452.1957642191451
05001,Arkansas County,4301,1813,0.7034674517500817,14036,17769,0.7899150205413923
05001,Arkansas County,4301,1813,0.7034674517500817,14036,17.9709208,781.0395558584845
05039,Dallas County,1573,963,0.6202681388012619,3805,7182,0.5297967140072404
05039,Dallas County,1573,963,0.6202681388012619,3805,10.761383639,353.57906823527935
05041,Desha County,1920,2016,0.4878048780487805,8510,11512,0.7392286309937457
05041,Desha County,1920,2016,0.4878048780487805,8510,14.986939894,567.8277260194368
05043,Drew County,4338,2408,0.643047731989327,8957,18328,0.4887058053251855
05043,Drew County,4338,2408,0.643047731989327,8957,22.125731613,404.8227718145738
05045,Faulkner County,34338,18267,0.6527516395779869,70273,124806,0.5630578658077336
05045,Faulkner County,34338,18267,0.6527516395779869,70273,192.61993238,364.82724882991675
05047,Franklin County,5664,1298,0.8135593220338984,10961,17810,0.6154407636159461
05047,Franklin County,5664,1298,0.8135593220338984,10961,29.251865935,374.71113891866673
05049,Fulton County,3944,1031,0.7927638190954774,6646,12269,0.5416904393186078
05049,Fulton County,3944,1031,0.7927638190954774,6646,19.846564485,334.86904018189324
05051,Garland County,29065,14043,0.6742368005938573,51767,99154,0.5220868547915364
05051,Garland County,29065,14043,0.6742368005938573,51767,146.30495102,353.8294475962294
05053,Grant County,6791,1268,0.8426603796997146,7593,18188,0.41747305915988564
05053,Grant County,6791,1268,0.8426603796997146,7593,28.787064887,263.76429934087986
05055,Greene County,12651,3045,0.8060015290519877,31031,45325,0.6846332046332047
05055,Greene County,12651,3045,0.8060015290519877,31031,78.459263269,395.50460592026286
05057,Hempstead County,4463,2135,0.6764170960897241,11606,21741,0.5338300906122073
05057,Hempstead County,4463,2135,0.6764170960897241,11606,29.883712392,388.3720953995989
05003,Ashley County,5540,2119,0.7233320276798537,11313,20046,0.5643519904220293
05003,Ashley County,5540,2119,0.7233320276798537,11313,21.662999825,522.2268426067349
05059,Hot Spring County,9178,3053,0.7503883574523751,46333,33701,1.3748256728286994
05059,Hot Spring County,9178,3053,0.7503883574523751,46333,54.779866739,845.8034449180882
05061,Howard County,3358,1333,0.7158388403325517,12256,13341,0.9186717637358519
05061,Howard County,3358,1333,0.7158388403325517,12256,22.666934514,540.6994930183527
05063,Independence County,11232,2798,0.8005702066999287,30609,37678,0.8123838844949307
05063,Independence County,11232,2798,0.8005702066999287,30609,49.319726544,620.623879021157
05065,Izard County,4615,1019,0.8191338303159389,11850,13593,0.8717722357095564
05065,Izard County,4615,1019,0.8191338303159389,11850,23.41297489,506.12961640604226
05067,Jackson County,3583,1360,0.7248634432530852,15933,16811,0.9477722919516983
05067,Jackson County,3583,1360,0.7248634432530852,15933,26.518989302,600.8147527250735
05069,Jefferson County,9500,14882,0.3896316955130834,87301,68114,1.2816895205097336
05069,Jefferson County,9500,14882,0.3896316955130834,87301,78.293590368,1115.0465777551249
05071,Johnson County,6867,2262,0.7522182057180414,21183,26742,0.7921247475880637
05071,Johnson County,6867,2262,0.7522182057180414,21183,40.525027934,522.7140135350215
05073,Lafayette County,1730,820,0.6784313725490196,3677,6682,0.5502843460041904
05073,Lafayette County,1730,820,0.6784313725490196,3677,12.648231995,290.71256768958403
05075,Lawrence County,4569,1080,0.8088157195963888,17089,16434,1.039856395278082
05075,Lawrence County,4569,1080,0.8088157195963888,17089,27.967935241,611.021151641832
05077,Lee County,1286,1423,0.47471391657438167,23263,8985,2.5890929326655536
05077,Lee County,1286,1423,0.47471391657438167,23263,14.909863035,1560.24236744439
05005,Baxter County,15810,4625,0.7736726205040372,14009,41619,0.33660107162594005
05005,Baxter County,15810,4625,0.7736726205040372,14009,75.093934913,186.55301544965133
05079,Lincoln County,2725,1031,0.7255058572949947,48144,13383,3.5973996861690205
05079,Lincoln County,2725,1031,0.7255058572949947,48144,23.831748998,2020.162263543491
05081,Little River County,3714,1226,0.7518218623481782,9509,12326,0.7714587051760506
05081,Little River County,3714,1226,0.7518218623481782,9509,23.158453719,410.60599793838935
05083,Logan County,6438,1544,0.8065647707341519,12285,21737,0.5651653862078484
05083,Logan County,6438,1544,0.8065647707341519,12285,30.696690278,400.20601207305185
05085,Lonoke County,22884,6684,0.7739448051948052,36160,73657,0.4909241484176657
05085,Lonoke County,22884,6684,0.7739448051948052,36160,95.546462579,378.4546180357235
05087,Madison County,5630,1555,0.7835768963117606,9007,16481,0.5465081002366361
05087,Madison County,5630,1555,0.7835768963117606,9007,19.755374235,455.92656928981734
05089,Marion County,5767,1526,0.7907582613464966,3278,16722,0.19602918311206793
05089,Marion County,5767,1526,0.7907582613464966,3278,28.012103192,117.02084550852885
05091,Miller County,11907,4235,0.7376409366869038,29730,43592,0.6820058726371812
05091,Miller County,11907,4235,0.7376409366869038,29730,69.666031456,426.75030253125607
05093,Mississippi County,7262,4542,0.6152151812944765,47350,41239,1.148184970537598
05093,Mississippi County,7262,4542,0.6152151812944765,47350,45.791823127,1034.0274041651173
05095,Monroe County,1545,1146,0.5741360089186176,4502,6900,0.652463768115942
05095,Monroe County,1545,1146,0.5741360089186176,4502,11.364790682,396.1357605231079
05097,Montgomery County,3021,722,0.8071065989847716,3866,8924,0.4332138054683998
05097,Montgomery County,3021,722,0.8071065989847716,3866,11.443104702,337.84537506891024
05007,Benton County,73605,41894,0.6372782448332887,171373,272608,0.6286425930273506
05007,Benton County,73605,41894,0.6372782448332887,171373,321.63932955,532.8110845143378
05099,Nevada County,2133,1076,0.66469305079464,6370,8326,0.765073264472736
05099,Nevada County,2133,1076,0.66469305079464,6370,13.476024627,472.691329699512
05101,Newton County,3192,709,0.8182517303255575,6434,7805,0.8243433696348494
05101,Newton County,3192,709,0.8182517303255575,6434,9.5077549052,676.7107549734063
05103,Ouachita County,5253,3395,0.6074236817761333,7827,23606,0.3315682453613488
05103,Ouachita County,5253,3395,0.6074236817761333,7827,32.214182855,242.96751636477296
05105,Perry County,3466,1005,0.7752180720196824,2938,10352,0.2838098918083462
05105,Perry County,3466,1005,0.7752180720196824,2938,18.768461813,156.53920013652854
05107,Phillips County,2393,3561,0.40191467920725565,15511,18029,0.8603361251317322
05107,Phillips County,2393,3561,0.40191467920725565,15511,25.917573945,598.4742257479841
05109,Pike County,3519,644,0.8453038674033149,5589,10673,0.5236578281645273
05109,Pike County,3519,644,0.8453038674033149,5589,17.769790471,314.5225605851208
05111,Poinsett County,5852,1388,0.8082872928176795,22402,23974,0.9344289647117711
05111,Poinsett County,5852,1388,0.8082872928176795,22402,31.612860463,708.6356524497212
05113,Polk County,7018,1242,0.849636803874092,7542,20049,0.37617836301062396
05113,Polk County,7018,1242,0.849636803874092,7542,23.375831327,322.64093175966303
05115,Pope County,18041,5747,0.7584076004708257,56980,64000,0.8903125
05115,Pope County,18041,5747,0.7584076004708257,56980,78.767276003,723.3968583327651
05117,Prairie County,2764,646,0.8105571847507331,4624,8074,0.5727025018578152
05117,Prairie County,2764,646,0.8105571847507331,4624,12.462049541,371.04651083171296
05009,Boone County,13644,3061,0.8167614486680634,21671,37480,0.5782017075773745
05009,Boone County,13644,3061,0.8167614486680634,21671,63.526433563,341.1335846283356
05119,Pulaski County,62389,98855,0.38692292426384856,249251,392680,0.6347433024345523
05119,Pulaski County,62389,98855,0.38692292426384856,249251,517.42322701,481.71590873554436
05121,Randolph County,5327,1203,0.8157733537519143,13552,17948,0.7550702028081123
05121,Randolph County,5327,1203,0.8157733537519143,13552,27.518169014,492.4746262407704
05123,St. Francis County,3221,3571,0.4742343934040047,36344,25439,1.4286725107118992
05123,St. Francis County,3221,3571,0.4742343934040047,36344,40.073839601,906.9258239755262
05125,Saline County,39519,16042,0.7112722953150591,59662,121421,0.49136475568476623
05125,Saline County,39519,16042,0.7112722953150591,59662,167.81364049,355.5253305142096
05127,Scott County,1790,364,0.8310120705663882,4218,10319,0.4087605388119004
05127,Scott County,1790,364,0.8310120705663882,4218,11.564410034,364.7397478642532
05129,Searcy County,3365,587,0.8514676113360324,4143,7958,0.52060819301332
05129,Searcy County,3365,587,0.8514676113360324,4143,11.947252317,346.77429504898265
05131,Sebastian County,31024,14371,0.6834232845026985,101593,127753,0.7952298576158682
05131,Sebastian County,31024,14371,0.6834232845026985,101593,240.1846226,422.9787856535325
05133,Sevier County,3884,1116,0.7768,28306,17139,1.651554933193302
05133,Sevier County,3884,1116,0.7768,28306,30.327516453,933.3438181087844
05135,Sharp County,5923,1392,0.8097060833902939,7369,17366,0.4243349072901071
05135,Sharp County,5923,1392,0.8097060833902939,7369,28.731305394,256.4798187533407
05137,Stone County,4605,1173,0.7969885773624091,8386,12457,0.6731957935297423
05137,Stone County,4605,1173,0.7969885773624091,8386,20.542406304,408.22870874514274
05011,Bradley County,2332,1208,0.6587570621468927,7725,10897,0.7089107093695513
05011,Bradley County,2332,1208,0.6587570621468927,7725,16.784333234,460.25063327219203
05139,Union County,10446,5559,0.6526710402999063,23747,39126,0.6069365639216889
05139,Union County,10446,5559,0.6526710402999063,23747,37.649550945,630.7379345557291
05141,Van Buren County,5962,1566,0.7919766206163655,4376,16603,0.2635668252725411
05141,Van Buren County,5962,1566,0.7919766206163655,4376,23.393298175,187.06212211993915
05143,Washington County,47229,43327,0.5215446795353151,239845,236961,1.0121707791577517
05143,Washington County,47229,43327,0.5215446795353151,239845,251.54733629,953.478591892109
05145,White County,24057,5909,0.8028098511646533,30930,78727,0.3928766496881629
05145,White County,24057,5909,0.8028098511646533,30930,76.058647934,406.6598715617394
05147,Woodruff County,1543,849,0.645066889632107,2424,6490,0.373497688751926
05147,Woodruff County,1543,849,0.645066889632107,2424,11.060580858,219.1566637521344
05149,Yell County,5205,1275,0.8032407407407407,28217,21535,1.3102855816113304
05149,Yell County,5205,1275,0.8032407407407407,28217,23.152484354,1218.746099492559
05013,Calhoun County,1609,467,0.7750481695568401,1077,5277,0.20409323479249575
05013,Calhoun County,1609,467,0.7750481695568401,1077,8.3953150843,128.28583432372747
05015,Carroll County,7352,3941,0.6510227574603736,20896,28223,0.7403890443964143
05015,Carroll County,7352,3941,0.6510227574603736,20896,44.800928174,466.4189080825091
05017,Chicot County,1750,2252,0.43728135932033985,21971,10438,2.104905154244108
05017,Chicot County,1750,2252,0.43728135932033985,21971,16.199614005,1356.2668834713386
06019,Fresno County,146741,170694,0.46227101611353505,649513,994400,0.6531707562349155
06019,Fresno County,146741,170694,0.46227101611353505,649513,166.89888064,3891.655818836773
06021,Glenn County,6139,3315,0.649354770467527,13837,28047,0.4933504474631868
06021,Glenn County,6139,3315,0.649354770467527,13837,21.345275346,648.2464983799324
06023,Humboldt County,13756,31010,0.30728678014564625,11892,136373,0.08720201212850051
06023,Humboldt County,13756,31010,0.30728678014564625,11892,38.219270159,311.15193855159566
06025,Imperial County,10300,25109,0.2908864977830495,269658,181827,1.4830470722169975
06025,Imperial County,10300,25109,0.2908864977830495,269658,43.534898333,6194.06522871321
06027,Inyo County,4436,4495,0.49669689844362336,4793,17987,0.26647022849835994
06027,Inyo County,4436,4495,0.49669689844362336,4793,1.7667330058,2712.916996662813
06029,Kern County,71254,69278,0.507030427233655,714280,896764,0.7965083344112832
06029,Kern County,71254,69278,0.507030427233655,714280,110.27241954,6477.412964906456
06031,Kings County,23169,17729,0.5665069196537728,175879,151366,1.1619452188734591
06031,Kings County,23169,17729,0.5665069196537728,175879,108.87219437,1615.462984077263
06033,Lake County,3955,6874,0.3652230122818358,14566,64382,0.22624335994532632
06033,Lake County,3955,6874,0.3652230122818358,14566,51.23845743,284.2786596356752
06035,Lassen County,7722,2596,0.7484008528784648,16133,30802,0.5237646906045063
06035,Lassen County,7722,2596,0.7484008528784648,16133,6.7828105546,2378.5125458146317
06037,Los Angeles County,984383,2609329,0.2739181659520852,6309018,10105518,0.6243141618272314
06037,Los Angeles County,984383,2609329,0.2739181659520852,6309018,2490.1520009,2533.587506995465
06001,Alameda County,80504,407954,0.16481253250023545,491661,1666753,0.29498131996762567
06001,Alameda County,80504,407954,0.16481253250023545,491661,2260.6172815,217.48971133838518
06039,Madera County,28133,22158,0.5594042671650992,105093,157672,0.6665292505961743
06039,Madera County,28133,22158,0.5594042671650992,105093,73.784428644,1424.324914231696
06041,Marin County,20505,112921,0.1536806919191162,148959,259666,0.5736561582956567
06041,Marin County,20505,112921,0.1536806919191162,148959,498.91943986,298.563231053492
06043,Mariposa County,5921,4056,0.5934649694296883,1665,17471,0.09530078415660237
06043,Mariposa County,5921,4056,0.5934649694296883,1665,12.058631897,138.07536495199145
06045,Mendocino County,6312,18303,0.2564290067032297,23975,87606,0.2736684701961053
06045,Mendocino County,6312,18303,0.2564290067032297,23975,24.984894692,959.5797899310993
06047,Merced County,28491,36676,0.4371998097196434,200682,274765,0.7303768675049588
06047,Merced County,28491,36676,0.4371998097196434,200682,141.94999677,1413.7513530568287
06049,Modoc County,2675,1063,0.7156233279828785,665,8777,0.07576620713227754
06049,Modoc County,2675,1063,0.7156233279828785,665,2.2416343556,296.65855108738504
06051,Mono County,2433,3884,0.3851511793572899,4109,14250,0.28835087719298247
06051,Mono County,2433,3884,0.3851511793572899,4109,4.6736841662,879.1779362662573
06053,Monterey County,34893,93874,0.27097781263833126,240913,435594,0.5530677649370744
06053,Monterey County,34893,93874,0.27097781263833126,240913,132.73342057,1815.0138749189323
06055,Napa County,11368,32228,0.2607578676942839,41543,139417,0.2979765738754958
06055,Napa County,11368,32228,0.2607578676942839,41543,186.30912441,222.97888056506915
06057,Nevada County,15716,23593,0.3998066600524053,13110,99696,0.13149975926817525
06057,Nevada County,15716,23593,0.3998066600524053,13110,104.09286589,125.9452306160345
06003,Alpine County,238,473,0.33473980309423346,72,1101,0.0653950953678474
06003,Alpine County,238,473,0.33473980309423346,72,1.4911822298,48.28383718712687
06059,Orange County,630094,761290,0.45285413660067964,1273373,3185968,0.3996816666080764
06059,Orange County,630094,761290,0.45285413660067964,1273373,4018.7210395,316.86026163150404
06061,Placer County,91472,89924,0.5042669077598183,88171,393149,0.22426866149983848
06061,Placer County,91472,89924,0.5042669077598183,88171,279.4073303,315.5643765871521
06063,Plumas County,6247,4465,0.5831777445855115,1395,18804,0.07418634333120612
06063,Plumas County,6247,4465,0.5831777445855115,1395,7.3652724675,189.402361712425
06065,Riverside County,223443,281657,0.44237378736883787,1397770,2450758,0.5703419105435951
